,Age,identity_attack
6386,34,0.0001320501614827
6393,36,8.34899110486731e-05
6398,25,0.0002018503873841
6405,39,0.0001121504392358
6424,44,0.0003412545192986
6425,24,7.410153193632141e-05
6426,40,7.031425775494426e-05
6427,40,0.0001057112458511
6428,40,9.099873568629846e-05
6429,22,0.0002491415361873
6430,40,6.96703718858771e-05
6437,40,9.14913835003972e-05
6441,26,6.643533561145887e-05
6443,31,0.0003369229380041
6444,26,0.0005228221998549
6454,30,8.117846300592646e-05
6455,30,0.0001772717223502
6457,30,0.0002428181032883
6458,40,6.947445217519999e-05
6464,31,0.0001006235688691
6465,31,0.0003692717873491
6468,40,0.0022118114866316
6470,29,0.0001131901226472
6473,26,0.0003999673353973
6474,50,0.0003901991294696
6475,24,9.474407852394506e-05
6476,26,0.0001123091496992
6478,23,6.282296817516908e-05
6479,20,0.0459235049784183
6480,30,0.0001614928187336
6481,45,8.539779082639143e-05
6482,30,0.0001676864776527
6483,20,7.316987466765568e-05
6484,69,0.0001049582060659
6485,20,8.082268323050812e-05
6487,40,6.459731957875192e-05
6488,40,0.0146512379869818
6489,21,0.0001097087442758
6490,40,8.903098932933062e-05
6492,30,0.0001118840373237
6494,42,0.0001013061846606
6495,42,0.0001828224048949
6496,42,0.000295312522212
6497,21,0.0001243664009962
6499,21,0.0001096582200261
6501,21,6.191053398652002e-05
6502,21,0.0013720903079956
6503,30,0.0001328226353507
6505,30,0.0003034417168237
6507,54,6.538066372741014e-05
6508,52,0.0166509803384542
6510,49,0.0001417954917997
6513,21,0.0001011770145851
6514,26,0.0002677954034879
6517,40,7.637809903826565e-05
6518,45,7.993830513441935e-05
6520,45,7.63250864110887e-05
6521,45,7.29011808289215e-05
6525,61,0.0002857507788576
6532,45,0.0006826304015703
6533,21,7.218815881060436e-05
6534,33,8.308620454045013e-05
6535,33,0.0007370864623226
6536,40,7.093723252182826e-05
6537,23,7.243633444886655e-05
6539,45,0.0019402280449867
6540,46,0.0001365011266898
6542,21,0.0001202437488245
6543,21,0.0003750165051314
6544,21,0.0001019336195895
6557,54,7.542321691289544e-05
6558,20,0.0002047609450528
6559,21,6.268102151807398e-05
6560,21,0.0020317924208939
6562,21,0.0008205862832255
6564,54,6.873429083498195e-05
6565,23,0.0001301756128668
6567,45,7.259621634148061e-05
6568,23,0.0001264263410121
6569,34,0.0002159459254471
6570,31,0.0005013316986151
6571,25,8.685563807375729e-05
6577,39,6.622811633860692e-05
6585,40,0.0007557836361229
6586,40,0.0001201628328999
6587,40,0.0001572526234667
6588,40,0.0007578719523735
6589,24,6.732887413818389e-05
6590,40,6.956102879485115e-05
6592,24,0.0001393532875226
6597,40,7.467213436029851e-05
6600,26,0.0012234259629622
6601,33,0.0001102701717172
6603,30,0.0017112990608438
6607,24,8.314905426232144e-05
6613,26,0.0012880370486527
6618,36,6.398026744136587e-05
6619,36,6.47099586785771e-05
6620,31,6.517871952382848e-05
6623,26,7.195852958830073e-05
6624,40,9.851234062807634e-05
6625,40,6.818200199631974e-05
6627,69,0.0001820127508835
6630,36,7.838681631255895e-05
6631,36,0.0001354277774225
6633,30,0.0004476370522752
6635,33,7.771258242428303e-05
6636,33,7.661327254027128e-05
6639,36,0.0002129624626832
6641,36,0.0106573970988392
6642,30,9.87274179351516e-05
6643,30,0.0011691716499626
6645,20,9.718006913317367e-05
6646,34,0.0001352285325992
6648,26,0.0006564988871105
6656,21,0.0001054018212016
6658,21,7.955230103107169e-05
6659,21,0.0001194259239127
6660,21,7.849632675061002e-05
6663,61,7.734617247479036e-05
6666,30,0.0001230490161105
6668,30,9.666379628470168e-05
6669,30,0.0001070988582796
6670,30,0.0006534380372613
6671,30,0.0001466520625399
6674,44,0.0002126345789292
6678,40,8.854432962834835e-05
6679,45,9.302858234150337e-05
6680,45,0.0008352406439371
6684,63,6.651952571701258e-05
6687,21,6.677514465991408e-05
6688,21,7.7641467214562e-05
6689,21,0.0001133772166213
6690,21,8.450789755443111e-05
6691,63,8.010015153558925e-05
6692,63,8.092587813735008e-05
6695,25,0.002516868757084
6703,21,0.000307775044348
6709,12,0.0001162015469162
6710,38,0.0051466282457113
6712,45,0.0003459150902926
6713,24,0.0002949661284219
6714,21,8.1031204899773e-05
6715,21,0.0002129576023435
6716,21,9.476865670876576e-05
6717,21,9.768084419192746e-05
6718,21,0.000999896437861
6719,20,0.0008199141593649
6720,20,5.745418093283661e-05
6721,21,0.0002559385902713
6722,21,0.0049511841498315
6723,23,0.0001315833360422
6724,20,0.0001597782538738
6725,24,7.365726924035698e-05
6726,40,0.0001055889370036
6729,23,0.0004624763678293
6731,23,0.0001012231368804
6734,23,6.945319182705134e-05
6736,23,7.017198367975652e-05
6740,44,0.0002124157181242
6741,54,8.032587356865406e-05
6742,13,0.0006586142117157
6744,43,0.0005432891775853
6746,39,0.0009164726943708
6755,13,0.0005653293337672
6773,40,7.098270725691691e-05
6774,30,6.169294647406787e-05
6779,55,8.600614819442853e-05
6780,22,0.0151818180456757
6785,45,7.917185575934127e-05
6786,45,0.0001047457481035
6788,26,8.492061897413805e-05
6792,44,0.0001351792889181
6795,44,8.661701576784253e-05
6797,26,0.0007776386337354
6799,36,0.0001444842491764
6800,36,8.001777314348146e-05
6801,26,6.249540456337854e-05
6802,36,7.56416775402613e-05
6803,36,0.000107484673208
6804,26,7.99405897851102e-05
6809,26,7.903215737314895e-05
6812,36,0.0010977674974128
6814,36,7.617326627951115e-05
6816,36,0.0007397022563964
6819,26,7.059603376546875e-05
6824,26,7.114127947716042e-05
6825,26,7.279905548784882e-05
6828,20,5.92086034885142e-05
6829,20,6.369026959873736e-05
6832,26,7.063354132696986e-05
6833,20,0.0001657967368373
6836,21,0.0003938202862627
6837,21,0.0001220211343024
6838,21,7.528395508415997e-05
6840,21,8.34671373013407e-05
6841,21,6.825095624662936e-05
6842,21,0.000186438075616
6844,34,7.847201050026342e-05
6850,45,7.728814671281725e-05
6855,45,0.0014819087227806
6856,45,0.0001416708837496
6858,21,0.0001051656872732
6859,21,0.0035667822230607
6860,21,7.034631562419236e-05
6861,21,8.764931408222765e-05
6862,40,9.096819121623412e-05
6864,40,6.966100045247003e-05
6866,26,0.0004928290145471
6870,42,6.488297367468476e-05
6871,49,0.0055176247842609
6872,26,0.0017774538137018
6874,63,8.477788651362062e-05
6875,21,0.000822112080641
6876,21,0.007773132994771
6877,21,7.770072261337191e-05
6878,21,9.49967507040128e-05
6879,21,9.331706678494812e-05
6881,21,7.550676673417911e-05
6882,21,6.442426820285618e-05
6883,21,0.0003508123045321
6884,21,0.0005350426072254
6885,63,8.274305582745001e-05
6886,69,0.0001452941360184
6887,21,0.0016584731638431
6888,63,0.0003758521925192
6889,63,0.000104682840174
6892,62,0.0017368565313518
6894,20,0.0008177519775927
6899,23,0.0011950805783271
6900,45,9.003562445286661e-05
6903,36,6.944975029909983e-05
6905,36,9.551132097840308e-05
6907,54,7.203419227153063e-05
6908,20,8.85504050529562e-05
6909,20,9.70289547694847e-05
6911,57,0.0004056826583109
6916,39,5.867496656719595e-05
6929,26,0.0018404794391244
6931,22,0.0099496366456151
6932,21,0.0005147426272742
6934,26,5.872786641702987e-05
6937,55,0.0009035918628796
6941,31,0.000136372851557
6943,44,8.625402551842853e-05
6946,31,0.0001238830154761
6947,26,0.0001072355880751
6948,31,0.0001469482667744
6950,44,7.948261190904304e-05
6951,31,0.0001917409390443
6952,66,0.0001437901810277
6955,33,6.906852649990469e-05
6956,33,7.827776425983757e-05
6957,40,7.107780402293429e-05
6958,40,8.875413914211094e-05
6959,40,6.546032818732783e-05
6961,23,0.0001496631884947
6977,44,6.871272489661351e-05
6981,20,9.41868420341052e-05
6982,21,0.0014275236753746
6984,20,0.000239032349782
6987,20,7.207541784737259e-05
6989,34,8.574066305300221e-05
6997,69,8.582001464674249e-05
6999,20,0.0001349029480479
7003,21,0.0001536058844067
7004,21,0.0001045821700245
7005,21,8.141491707647219e-05
7007,30,9.518236765870824e-05
7013,23,8.336023893207312e-05
7014,26,0.0018453274387866
7015,69,9.059983131010084e-05
7016,26,8.653858822071925e-05
7017,26,6.663647218374535e-05
7019,21,0.0001045659155352
7020,21,0.0001249349152203
7021,45,0.0001879842748166
7022,30,0.0001354288106085
7023,21,0.0003199451602995
7024,34,0.0001204437648993
7025,30,0.0003960717585869
7026,45,7.318557618418708e-05
7027,30,0.0001438165054423
7028,23,0.0007692208164371
7031,52,0.0001415836450178
7032,26,9.389199840370566e-05
7033,45,9.725664131110534e-05
7034,20,9.374920773552732e-05
7035,45,0.0001092888851417
7036,20,0.0007183015113696
7037,45,0.0006852209335193
7038,45,0.0003289193264208
7039,45,0.0003990717814303
7041,20,0.0113043067976832
7043,21,0.0007622350240126
7044,21,0.0019756217952817
7045,21,9.654422319727018e-05
7046,21,0.0013713091611862
7047,21,9.669098653830588e-05
7049,21,8.111161150736734e-05
7050,21,7.346982602030039e-05
7051,21,6.698248034808785e-05
7052,21,7.354223635047674e-05
7053,21,0.0001102045789593
7057,45,0.000141395299579
7064,56,9.479170694248752e-05
7075,12,7.892227586125955e-05
7076,23,0.0001013532310025
7077,54,6.537524313898757e-05
7081,59,6.837649561930448e-05
7082,30,8.691255789017305e-05
7083,30,0.0001178826641989
7084,30,0.0001885301462607
7091,13,0.0002764563832897
7115,40,8.4253704699222e-05
7116,40,7.43458658689633e-05
7117,40,0.0002105164021486
7123,40,0.000190097867744
7125,40,7.245236338349059e-05
7138,33,8.104063454084098e-05
7139,33,8.556138345738873e-05
7141,30,0.0001312974491156
7143,30,0.000220561545575
7144,30,9.972812404157594e-05
7145,31,0.0002243710041511
7146,30,0.0001231672213179
7147,31,0.0002243710041511
7148,30,0.0001243333244929
7149,30,0.000112547793833
7150,31,0.0002243710041511
7152,30,0.0001030557250487
7153,55,9.920114825945348e-05
7162,33,9.242059604730456e-05
7165,29,0.0001007707760436
7166,29,0.0001007707760436
7172,26,0.0010546242119744
7184,40,9.230003342963756e-05
7185,40,0.0002526741009205
7186,40,0.0001268999330932
7187,40,0.0001057916160789
7189,56,0.0001133694313466
7191,26,0.0001079274297808
7192,20,9.566791413817556e-05
7201,36,0.0002379427023697
7202,36,0.0001158629893325
7203,36,7.415129948640242e-05
7204,36,9.094277629628778e-05
7205,36,8.000129309948534e-05
7210,26,0.0001250071218237
7211,26,0.000109020351374
7214,21,0.0001161030886578
7215,21,8.762273500906304e-05
7223,21,0.0001114933911594
7225,45,0.0007165368879213
7229,21,0.0015879014972597
7230,21,9.108945960178973e-05
7234,26,0.000471622828627
7235,26,0.0001095449260901
7236,23,7.967376586748287e-05
7238,30,0.0002019631792791
7239,30,0.000151599466335
7240,30,0.0001326340716332
7241,33,0.0001153117700596
7242,33,7.129795994842425e-05
7243,30,8.517641254002228e-05
7244,33,7.454278966179118e-05
7245,26,0.0001417262828908
7246,30,0.0001040240967995
7248,30,0.000171555991983
7249,52,6.98054427630268e-05
7252,33,0.0020296075381338
7254,31,0.0002698354946915
7255,31,0.0006531323306262
7257,69,0.0001134524864028
7262,24,7.209390605567023e-05
7264,47,0.0002169985527871
7266,47,0.0001981033565243
7271,24,9.808808681555092e-05
7272,47,0.0001583933189976
7275,54,6.589762779185548e-05
7276,24,6.550991383846849e-05
7282,39,9.074119589058682e-05
7283,34,0.0005991837242618
7307,51,6.496971764136106e-05
7309,33,0.0001166929068858
7310,40,7.673215441172943e-05
7311,40,0.0005626736674457
7312,40,0.000431019696407
7313,40,0.0001046459074132
7314,40,0.0007033122819848
7315,40,0.0003907661011908
7319,26,0.0001140760359703
7326,26,8.023859845707193e-05
7332,31,0.0002222046023234
7334,30,0.0002283938665641
7338,24,7.44111166568473e-05
7340,26,9.20820893952623e-05
7342,22,7.459214248228818e-05
7347,55,0.0013424718054011
7359,22,6.956965808058158e-05
7361,23,0.0003983731148764
7373,24,0.0001274721144
7374,33,6.459442374762148e-05
7375,33,7.239897240651771e-05
7376,33,8.644992340123281e-05
7377,33,7.352940156124532e-05
7381,20,0.0031043933704495
7382,26,9.789325849851592e-05
7383,33,0.0003907649661414
7384,26,9.12440227693878e-05
7386,38,0.0003247032000217
7388,21,0.000159579256433
7389,45,0.000145958023495
7390,56,7.672967331018299e-05
7391,40,0.0001406992960255
7393,21,0.0005530526977963
7394,43,0.0001270008797291
7395,21,0.0112786684185266
7396,55,6.840891001047567e-05
7398,21,0.0045901453122496
7399,31,8.525027806172147e-05
7400,31,0.0001149969612015
7401,21,7.364701014012098e-05
7402,21,0.0004298191342968
7403,26,0.0001097663989639
7404,26,0.0001026276586344
7409,21,0.0001235464587807
7410,21,0.0051753064617514
7411,21,8.309166878461838e-05
7412,21,0.0001027653488563
7413,45,0.0004184275749139
7415,33,0.0001028362239594
7416,33,8.094432268990204e-05
7418,45,0.0001219639016198
7419,25,0.0001576582872075
7425,52,0.0030327185522764
7434,33,0.0006470142980106
7437,30,0.0001184947395813
7438,30,8.02408903837204e-05
7439,33,0.0006989054381847
7440,30,0.0007848581299185
7442,30,0.0001059853821061
7444,40,7.562313112430274e-05
7450,24,0.0001037918409565
7453,30,0.0001374877756461
7454,30,7.135937630664557e-05
7457,69,0.0001323101896559
7461,49,7.72835046518594e-05
7462,23,7.671138155274093e-05
7463,50,8.165065082721412e-05
7464,34,0.0001435581070836
7467,54,0.0001057706322171
7469,12,8.857624925440177e-05
7471,13,8.297227032016963e-05
7475,39,0.0001069389472831
7502,30,8.1692858657334e-05
7503,30,0.0001881553471321
7505,30,9.740365931065752e-05
7508,40,9.070356463780628e-05
7509,40,0.0007210647454485
7510,40,0.0002381878584856
7513,30,0.0001150711104855
7516,60,0.0001226310705533
7518,24,0.000112412009912
7520,24,6.935557030374184e-05
7522,26,9.388814214617014e-05
7527,22,0.0004793545813299
7534,21,9.29996676859446e-05
7535,30,0.0001812578120734
7537,34,0.0001430361444363
7543,20,0.0018969435477629
7544,40,9.176066669169812e-05
7545,40,6.704734551021829e-05
7547,36,8.741459168959409e-05
7550,40,0.0001226622989634
7553,55,0.0002654546988196
7554,33,8.240163151640445e-05
7556,33,9.105766366701572e-05
7557,26,7.676041423110291e-05
7558,20,7.370448292931542e-05
7559,45,7.795893179718405e-05
7560,20,0.0005467690061777
7561,20,8.119201083900407e-05
7565,52,9.061901073437184e-05
7568,21,0.0002221275062765
7569,21,8.02145732450299e-05
7570,21,0.000324659893522
7571,21,0.0001181780971819
7572,21,0.0002111281064571
7573,21,0.0001059781061485
7574,21,8.416995115112513e-05
7575,21,7.306961197173223e-05
7576,21,8.176954725058749e-05
7577,21,0.0001331428211415
7578,23,0.0001534330076538
7579,45,8.932837954489514e-05
7580,30,0.0011877255747094
7581,30,0.0007986009586602
7583,36,6.946345820324495e-05
7584,36,0.0040540839545428
7585,33,6.91984678269364e-05
7586,36,0.0001039059206959
7587,33,7.617995288455859e-05
7589,33,6.733850750606507e-05
7590,33,8.274557330878451e-05
7592,33,0.0001034728484228
7596,45,6.029231008142233e-05
7609,24,6.242637027753517e-05
7611,23,0.0002212351100752
7612,26,0.0001504111423855
7613,40,0.0001279097195947
7618,30,6.744325946783647e-05
7619,30,0.0001218474353663
7621,30,7.961020310176536e-05
7622,30,8.76165577210486e-05
7623,30,0.0001326750498265
7624,30,0.0001093991959351
7626,30,7.140927482396364e-05
7628,25,0.0003732716431841
7629,30,0.000173023348907
7630,30,0.0001593680499354
7632,21,9.419223351869732e-05
7633,12,0.0001365620555588
7634,21,0.0014593835221603
7636,21,0.0001309039216721
7638,30,0.0001257598778465
7639,30,0.0007017064490355
7640,30,0.0001266890758415
7641,30,0.0001117677093134
7642,30,0.0001331202220171
7643,30,0.0005009619635529
7644,45,6.211093568708748e-05
7645,30,8.102626452455297e-05
7647,30,9.884959581540896e-05
7648,30,0.0001938390778377
7653,43,9.319426317233592e-05
7655,54,8.114704542094842e-05
7656,63,7.255288801388815e-05
7657,23,9.182254871120676e-05
7658,63,8.073672506725416e-05
7662,38,0.0001059663845808
7664,24,7.817362347850576e-05
7667,56,7.581700629089028e-05
7670,34,0.0001710294309305
7682,25,0.0002030785253737
7683,40,9.084751945920289e-05
7684,40,6.90253364155069e-05
7685,40,0.0001218228062498
7686,30,0.0001311270461883
7687,30,0.0001592872285982
7688,30,0.0001378921588184
7689,45,9.964827040676028e-05
7690,45,8.087264723144472e-05
7693,55,0.0008420054800808
7695,29,0.0004072014708071
7696,26,0.0001419572945451
7700,26,0.0004940347280353
7703,22,0.0174345429986715
7705,34,8.749122935114428e-05
7709,31,8.845722913974896e-05
7716,40,7.858687604311854e-05
7717,40,0.0002409204316791
7719,23,9.545886859996244e-05
7723,20,0.0008822123636491
7724,20,0.0001925140095409
7729,45,7.912235014373437e-05
7730,24,7.490999269066378e-05
7732,40,9.46786894928664e-05
7733,36,8.467002771794796e-05
7734,36,7.860742334742099e-05
7735,36,8.144069579429924e-05
7736,36,0.0005272291018627
7737,36,0.0001259960990864
7738,40,5.718563261325471e-05
7739,20,0.0003096324508078
7743,25,0.0003944610944017
7744,24,7.189639291027561e-05
7747,45,0.0001929686841322
7755,33,7.772251410642639e-05
7756,33,8.191073720809072e-05
7758,30,7.915192691143602e-05
7760,20,0.0010460896883159
7762,26,0.0001062472583726
7763,26,9.101616888074204e-05
7764,24,0.0005783766973763
7765,21,8.313803118653595e-05
7766,21,7.002257916610688e-05
7767,21,7.505807298002765e-05
7768,57,0.0635304003953933
7769,30,0.0001200686820084
7770,24,0.0001063378731487
7774,40,0.0003203111118637
7780,24,0.0152390729635953
7782,21,0.0001289764913963
7783,21,7.779205770930275e-05
7784,21,6.86814819346182e-05
7785,21,0.0001637172535993
7786,52,0.0001018606490106
7787,21,6.58951757941395e-05
7788,21,0.0001841269549913
7789,34,8.773376612225547e-05
7790,45,6.372392090270296e-05
7791,45,0.0002123942686012
7792,24,0.0101142236962914
7793,30,0.0003249717119615
7794,24,7.523722888436168e-05
7795,21,7.282738806679845e-05
7796,21,9.451163350604476e-05
7797,30,7.69384132581763e-05
7798,21,7.346618076553568e-05
7799,24,0.0342975221574306
7800,21,5.622157186735421e-05
7801,45,6.94294212735258e-05
7802,40,0.0001344860502285
7803,21,7.666238525416702e-05
7804,21,5.9576912462944165e-05
7805,21,5.868828520760872e-05
7806,21,0.0015083897160366
7807,21,0.0011001313105225
7808,21,0.0011310509871691
7809,45,0.0001013177752611
7813,45,0.0001008473918773
7814,45,0.0001570224849274
7815,45,6.480308366008103e-05
7816,45,7.749744690954685e-05
7817,20,0.0006835691747255
7818,24,0.0830231830477714
7820,23,0.000530585355591
7822,24,0.0001339911832474
7823,29,5.968456025584601e-05
7824,59,0.0002668508677743
7825,23,0.0001007133323582
7826,24,8.382856321986765e-05
7827,23,9.175602463074028e-05
7828,54,6.539432069985196e-05
7830,44,0.0001186199879157
7832,55,8.611332305008546e-05
7833,50,8.04950250312686e-05
7834,30,7.277094846358523e-05
7838,63,9.614961891202256e-05
7839,63,7.150221790652722e-05
7854,40,0.0017596594989299
7855,40,0.0001236890821019
7856,40,8.498145325575024e-05
7857,40,9.185494855046272e-05
7858,40,6.918698636582121e-05
7859,25,7.055282912915573e-05
7860,45,7.00926611898467e-05
7862,21,6.465765181928873e-05
7863,30,0.0001030971034197
7865,30,0.0001290709769818
